dep_code,code_postal,dep_nom,nom_standard
79,79450,Deux-Sèvres,Fénery
79,79160,Deux-Sèvres,Fenioux
79,79390,Deux-Sèvres,La Ferrière-en-Parthenay
79,79340,Deux-Sèvres,Fomperron
79,79110,Deux-Sèvres,Fontenille-Saint-Martin-d'Entraigues
79,79380,Deux-Sèvres,La Forêt-sur-Sèvre
79,79340,Deux-Sèvres,Les Forges
79,79230,Deux-Sèvres,Fors
79,79360,Deux-Sèvres,Les Fosses
79,79360,Deux-Sèvres,La Foye-Monjault
79,79260,Deux-Sèvres,François
79,79370,Deux-Sèvres,Fressines
79,79270,Deux-Sèvres,Frontenay-Rohan-Rohan
79,79330,Deux-Sèvres,Geay
79,79150,Deux-Sèvres,Genneton
79,79220,Deux-Sèvres,Germond-Rouvre
79,79330,Deux-Sèvres,Glénay
79,79200,Deux-Sèvres,Gourgé
79,79110,Deux-Sèvres,Alloinay
79,79360,Deux-Sèvres,Granzay-Gript
79,79220,Deux-Sèvres,Les Groseillers
79,79110,Deux-Sèvres,Valdelaume
79,79600,Deux-Sèvres,Irais
79,79170,Deux-Sèvres,Juillé
79,79230,Deux-Sèvres,Juscorps
79,79200,Deux-Sèvres,Lageon
79,79240,Deux-Sèvres,Largeasse
79,79120,Deux-Sèvres,Lezay
79,79390,Deux-Sèvres,Lhoumois
79,79190,Deux-Sèvres,Limalonges
79,79190,Deux-Sèvres,Lorigné
79,79110,Deux-Sèvres,Loubigné
79,79110,Deux-Sèvres,Loubillé
79,79600,Deux-Sèvres,Louin
79,79100,Deux-Sèvres,Louzy
79,79170,Deux-Sèvres,Luché-sur-Brioux
79,79330,Deux-Sèvres,Luché-Thouarsais
79,79170,Deux-Sèvres,Lusseray
79,79100,Deux-Sèvres,Luzay
79,79460,Deux-Sèvres,Magné
79,79190,Deux-Sèvres,Mairé-Levescault
79,79500,Deux-Sèvres,Maisonnay
79,79600,Deux-Sèvres,Maisontiers
79,79360,Deux-Sèvres,Marigny
79,79600,Deux-Sèvres,Marnes
79,79210,Deux-Sèvres,Mauzé-sur-le-Mignon
79,79310,Deux-Sèvres,Mazières-en-Gâtine
79,79500,Deux-Sèvres,Melle
79,79190,Deux-Sèvres,Melleran
79,79340,Deux-Sèvres,Ménigoute
79,79120,Deux-Sèvres,Messé
79,79320,Deux-Sèvres,Moncoutant-sur-Sèvre
79,79190,Deux-Sèvres,Montalembert
79,79140,Deux-Sèvres,Montravers
79,79800,Deux-Sèvres,La Mothe-Saint-Héray
79,79370,Deux-Sèvres,Aigondigné
79,79400,Deux-Sèvres,Nanteuil
79,79130,Deux-Sèvres,Neuvy-Bouin
79,79000,Deux-Sèvres,Niort
79,79250,Deux-Sèvres,Nueil-les-Aubiers
79,79100,Deux-Sèvres,Plaine-et-Vallées
79,79390,Deux-Sèvres,Oroux
79,79170,Deux-Sèvres,Paizay-le-Chapt
79,79220,Deux-Sèvres,Pamplie
79,79800,Deux-Sèvres,Pamproux
79,79200,Deux-Sèvres,Parthenay
79,79100,Deux-Sèvres,Pas-de-Jeu
79,79170,Deux-Sèvres,Périgné
79,79190,Deux-Sèvres,Pers
79,79700,Deux-Sèvres,La Petite-Boissière
79,79200,Deux-Sèvres,La Peyratte
79,79330,Deux-Sèvres,Pierrefitte
79,79140,Deux-Sèvres,Le Pin
79,79190,Deux-Sèvres,Pliboux
79,79200,Deux-Sèvres,Pompaire
79,79130,Deux-Sèvres,Pougne-Hérisson
79,79230,Deux-Sèvres,Prahecq
79,79800,Deux-Sèvres,Prailles-La Couarde
79,79390,Deux-Sèvres,Pressigny
79,79210,Deux-Sèvres,Prin-Deyrançon
79,79160,Deux-Sèvres,Puihardy
79,79420,Deux-Sèvres,Reffannes
79,79130,Deux-Sèvres,Le Retail
79,79270,Deux-Sèvres,La Rochénard
79,79120,Deux-Sèvres,Rom
79,79260,Deux-Sèvres,Romans
79,79700,Deux-Sèvres,Saint-Amand-sur-Sèvre
79,79380,Deux-Sèvres,Saint-André-sur-Sèvre
79,79300,Deux-Sèvres,Saint-Aubin-du-Plain
79,79450,Deux-Sèvres,Saint-Aubin-le-Cloud
79,79220,Deux-Sèvres,Saint-Christophe-sur-Roc
79,79150,Deux-Sèvres,Voulmentin
79,79120,Deux-Sèvres,Saint-Coutant
79,79100,Deux-Sèvres,Saint-Cyr-la-Lande
79,79800,Deux-Sèvres,Sainte-Eanne
79,79410,Deux-Sèvres,Saint-Gelais
79,79330,Deux-Sèvres,Sainte-Gemme
79,79500,Deux-Sèvres,Marcillé
79,79600,Deux-Sèvres,Saint-Généroux
79,79400,Deux-Sèvres,Saint-Georges-de-Noisné
79,79210,Deux-Sèvres,Saint-Georges-de-Rex
79,79200,Deux-Sèvres,Saint-Germain-de-Longue-Chaume
79,79340,Deux-Sèvres,Saint-Germier
79,79210,Deux-Sèvres,Saint-Hilaire-la-Palud
79,79100,Deux-Sèvres,Saint-Jacques-de-Thouars
79,79100,Deux-Sèvres,Saint-Jean-de-Thouars
79,79160,Deux-Sèvres,Saint-Laurs
79,79100,Deux-Sèvres,Saint-Léger-de-Montbrun
79,79420,Deux-Sèvres,Saint-Lin
79,79600,Deux-Sèvres,Saint-Loup-Lamairé
79,79160,Deux-Sèvres,Saint-Maixent-de-Beugné
79,79400,Deux-Sèvres,Saint-Maixent-l'École
79,79310,Deux-Sèvres,Saint-Marc-la-Lande
79,79230,Deux-Sèvres,Saint-Martin-de-Bernegoue
79,79100,Deux-Sèvres,Saint-Martin-de-Mâcon
79,79400,Deux-Sèvres,Saint-Martin-de-Saint-Maixent
79,79290,Deux-Sèvres,Saint-Martin-de-Sanzay
79,79420,Deux-Sèvres,Saint-Martin-du-Fouilloux
79,79150,Deux-Sèvres,Saint Maurice Étusson
79,79410,Deux-Sèvres,Saint-Maxire
79,79260,Deux-Sèvres,Sainte-Néomaye
79,79220,Deux-Sèvres,Sainte-Ouenne
79,79310,Deux-Sèvres,Saint-Pardoux-Soutiers
79,79240,Deux-Sèvres,Saint-Paul-en-Gâtine
79,79700,Deux-Sèvres,Saint-Pierre-des-Échaubrognes
79,79160,Deux-Sèvres,Saint-Pompain
79,79410,Deux-Sèvres,Saint-Rémy
79,79230,Deux-Sèvres,Saint-Romans-des-Champs
79,79500,Deux-Sèvres,Saint-Romans-lès-Melle
79,79120,Deux-Sèvres,Sainte-Soline
79,79270,Deux-Sèvres,Saint-Symphorien
79,79330,Deux-Sèvres,Saint-Varent
79,79100,Deux-Sèvres,Sainte-Verge
79,79500,Deux-Sèvres,Saint-Vincent-la-Châtre
79,79400,Deux-Sèvres,Saivres
79,79800,Deux-Sèvres,Salles
79,79270,Deux-Sèvres,Sansais
79,79200,Deux-Sèvres,Saurais
79,79190,Deux-Sèvres,Sauzé-Vaussais
79,79000,Deux-Sèvres,Sciecq
79,79240,Deux-Sèvres,Scillé
79,79170,Deux-Sèvres,Secondigné-sur-Belle
79,79130,Deux-Sèvres,Secondigny
79,79170,Deux-Sèvres,Séligné
79,79120,Deux-Sèvres,Sepvret
79,79800,Deux-Sèvres,Soudan
79,79800,Deux-Sèvres,Souvigné
79,79220,Deux-Sèvres,Surin
79,79200,Deux-Sèvres,Le Tallud
79,79390,Deux-Sèvres,Thénezay
79,79100,Deux-Sèvres,Thouars
79,79100,Deux-Sèvres,Tourtenay
79,79240,Deux-Sèvres,Trayes
79,79210,Deux-Sèvres,Val-du-Mignon
79,79270,Deux-Sèvres,Vallans
79,79120,Deux-Sèvres,Vançais
79,79270,Deux-Sèvres,Le Vanneau-Irleau
79,79120,Deux-Sèvres,Vanzay
79,79340,Deux-Sèvres,Vasles
79,79420,Deux-Sèvres,Vausseroux
79,79420,Deux-Sèvres,Vautebis
79,79240,Deux-Sèvres,Vernoux-en-Gâtine
79,79170,Deux-Sèvres,Vernoux-sur-Boutonne
79,79310,Deux-Sèvres,Verruyes
79,79170,Deux-Sèvres,Le Vert
79,79200,Deux-Sèvres,Viennay
79,79170,Deux-Sèvres,Villefollet
79,79110,Deux-Sèvres,Villemain
79,79360,Deux-Sèvres,Villiers-en-Bois
79,79160,Deux-Sèvres,Villiers-en-Plaine
79,79170,Deux-Sèvres,Villiers-sur-Chizé
79,79310,Deux-Sèvres,Vouhé
79,79230,Deux-Sèvres,Vouillé
79,79220,Deux-Sèvres,Xaintray
80,80100,Somme,Abbeville
80,80320,Somme,Ablaincourt-Pressoir
80,80560,Somme,Acheux-en-Amiénois
80,80210,Somme,Acheux-en-Vimeu
80,80370,Somme,Agenville
80,80150,Somme,Agenvillers
80,80210,Somme,Aigneville
80,80690,Somme,Ailly-le-Haut-Clocher
80,80250,Somme,Ailly-sur-Noye
80,80470,Somme,Ailly-sur-Somme
80,80270,Somme,Airaines
80,80240,Somme,Aizecourt-le-Bas
80,80200,Somme,Aizecourt-le-Haut
80,80300,Somme,Albert
80,80200,Somme,Allaines
80,80130,Somme,Allenay
80,80270,Somme,Allery
80,80260,Somme,Allonville
80,80090,Somme,Amiens
80,80140,Somme,Andainville
80,80700,Somme,Andechy
80,80470,Somme,Argœuves
80,80120,Somme,Argoules
80,80140,Somme,Arguel
80,80700,Somme,Armancourt
80,80560,Somme,Arquèves
80,80820,Somme,Arrest
80,80120,Somme,Arry
80,80910,Somme,Arvillers
80,80500,Somme,Assainvillers
80,80200,Somme,Assevillers
80,80200,Somme,Athies
80,80110,Somme,Aubercourt
80,80800,Somme,Aubigny
80,80110,Somme,Aubvillers
80,80560,Somme,Auchonvillers
80,80460,Somme,Ault
80,80140,Somme,Aumâtre
80,80640,Somme,Aumont
80,80600,Somme,Autheux
80,80560,Somme,Authie
80,80600,Somme,Authieule
80,80300,Somme,Authuille
80,80270,Somme,Avelesges
80,80300,Somme,Aveluy
80,80140,Somme,Avesnes-Chaussoy
80,80500,Somme,Ayencourt
80,80480,Somme,Bacouel-sur-Selle
80,80490,Somme,Bailleul
80,80300,Somme,Baizieux
80,80700,Somme,Balâtre
80,80200,Somme,Barleux
80,80600,Somme,Barly
80,80260,Somme,Bavelincourt
80,80560,Somme,Bayencourt
80,80170,Somme,Bayonvillers
80,80300,Somme,Bazentin
80,80370,Somme,Béalcourt
80,80430,Somme,Beaucamps-le-Jeune
80,80430,Somme,Beaucamps-le-Vieux
80,80770,Somme,Beauchamps
80,80110,Somme,Beaucourt-en-Santerre
80,80300,Somme,Beaucourt-sur-l'Ancre
80,80260,Somme,Beaucourt-sur-l'Hallue
80,80170,Somme,Beaufort-en-Santerre
80,80370,Somme,Beaumetz
80,80300,Somme,Beaumont-Hamel
80,80600,Somme,Beauquesne
80,80630,Somme,Beauval
80,80300,Somme,Bécordel-Bécourt
80,80500,Somme,Becquigny
80,80870,Somme,Béhen
80,80260,Somme,Béhencourt
80,80132,Somme,Bellancourt
80,80160,Somme,Belleuse
80,80200,Somme,Belloy-en-Santerre
80,80270,Somme,Belloy-Saint-Léonard
80,80310,Somme,Belloy-sur-Somme
80,80290,Somme,Bergicourt
80,80140,Somme,Bermesnil
80,80370,Somme,Bernâtre
80,80370,Somme,Bernaville
80,80120,Somme,Bernay-en-Ponthieu
80,80240,Somme,Bernes
80,80620,Somme,Berneuil
80,80200,Somme,Berny-en-Santerre
80,80260,Somme,Bertangles
80,80850,Somme,Berteaucourt-les-Dames
80,80110,Somme,Berteaucourt-lès-Thennes
80,80560,Somme,Bertrancourt
80,80130,Somme,Béthencourt-sur-Mer
80,80190,Somme,Béthencourt-sur-Somme
80,80290,Somme,Bettembos
80,80270,Somme,Bettencourt-Rivière
80,80610,Somme,Bettencourt-Saint-Ouen
80,80700,Somme,Beuvraignes
80,80200,Somme,Biaches
80,80190,Somme,Biarre
80,80140,Somme,Biencourt
80,80190,Somme,Billancourt
80,80290,Somme,Blangy-sous-Poix
80,80440,Somme,Blangy-Tronville
80,80600,Somme,Boisbergues
80,80150,Somme,Le Boisle
80,80230,Somme,Boismont
80,80800,Somme,Bonnay
80,80670,Somme,Bonneville
80,80160,Somme,Bosquel
80,80200,Somme,Bouchavesnes-Bergen
80,80910,Somme,Bouchoir
80,80830,Somme,Bouchon
80,80150,Somme,Boufflers
80,80540,Somme,Bougainville
80,80220,Somme,Bouillancourt-en-Séry
80,80500,Somme,Bouillancourt-la-Bataille
80,80600,Somme,Bouquemaison
80,80310,Somme,Bourdon
80,80130,Somme,Bourseville
80,80500,Somme,Boussicourt
80,80220,Somme,Bouttencourt
80,80220,Somme,Bouvaincourt-sur-Bresle
80,80200,Somme,Bouvincourt-en-Vermandois
80,80300,Somme,Bouzincourt
80,80540,Somme,Bovelles
80,80440,Somme,Boves
80,80110,Somme,Braches
80,80150,Somme,Brailly-Cornehotte
80,80160,Somme,Brassy
80,80580,Somme,Bray-lès-Mareuil
80,80340,Somme,Bray-sur-Somme
80,80470,Somme,Breilly
80,80300,Somme,Bresle
80,80400,Somme,Breuil
80,80600,Somme,Brévillers
80,80200,Somme,Brie
80,80540,Somme,Briquemesnil-Floxicourt
80,80430,Somme,Brocourt
80,80400,Somme,Brouchy
80,80690,Somme,Brucamps
80,80230,Somme,Brutelles
80,80132,Somme,Buigny-l'Abbé
80,80220,Somme,Buigny-lès-Gamaches
80,80132,Somme,Buigny-Saint-Maclou
80,80200,Somme,Buire-Courcelles
80,80300,Somme,Buire-sur-l'Ancre
80,80700,Somme,Bus-la-Mésière
80,80560,Somme,Bus-lès-Artois
80,80200,Somme,Bussu
80,80135,Somme,Bussus-Bussuel
80,80800,Somme,Bussy-lès-Daours
80,80290,Somme,Bussy-lès-Poix
80,80400,Somme,Buverchy
80,80800,Somme,Cachy
80,80330,Somme,Cagny
80,80132,Somme,Cahon
80,80170,Somme,Caix
80,80132,Somme,Cambron
80,80450,Somme,Camon
80,80540,Somme,Camps-en-Amiénois
80,80670,Somme,Canaples
80,80150,Somme,Canchy
80,80750,Somme,Candas
80,80140,Somme,Cannessières
80,80500,Somme,Cantigny
80,80132,Somme,Caours
80,80340,Somme,Cappy
80,80260,Somme,Cardonnette
80,80500,Somme,Le Cardonnois
80,80700,Somme,Carrépuis
80,80200,Somme,Cartigny
80,80290,Somme,Caulières
80,80310,Somme,Cavillon
80,80800,Somme,Cayeux-en-Santerre
80,80410,Somme,Cayeux-sur-Mer
80,80140,Somme,Cerisy-Buleux
80,80800,Somme,Cerisy
80,80700,Somme,Champien
80,80320,Somme,Chaulnes
80,80310,Somme,La Chaussée-Tirancourt
80,80250,Somme,Chaussoy-Epagny
80,80700,Somme,La Chavatte
80,80210,Somme,Chépy
80,80170,Somme,Chilly
80,80800,Somme,Chipilly
80,80250,Somme,Chirmont
80,80340,Somme,Chuignes
80,80340,Somme,Chuignolles
80,80490,Somme,Citerne
80,80200,Somme,Cizancourt
80,80540,Somme,Clairy-Saulchoix
80,80200,Somme,Cléry-sur-Somme
80,80510,Somme,Cocquerel
80,80560,Somme,Coigneux
80,80260,Somme,Coisy
80,80560,Somme,Colincamps
80,80360,Somme,Combles
80,80890,Somme,Condé-Folie
80,80300,Somme,Contalmaison
80,80560,Somme,Contay
80,80370,Somme,Conteville
80,80160,Somme,Contre
80,80160,Somme,Conty
80,80800,Somme,Corbie
80,80440,Somme,Cottenchy
80,80250,Somme,Coullemelle
80,80135,Somme,Coulonvillers
80,80300,Somme,Courcelette
80,80560,Somme,Courcelles-au-Bois
80,80290,Somme,Courcelles-sous-Moyencourt
80,80160,Somme,Courcelles-sous-Thoix
80,80500,Somme,Courtemanche
80,80370,Somme,Cramont
80,80150,Somme,Crécy-en-Ponthieu
80,80700,Somme,Crémery
80,80190,Somme,Cressy-Omencourt
80,80480,Somme,Creuse
80,80400,Somme,Croix-Moligneaux
80,80290,Somme,Croixrault
80,80550,Somme,Le Crotoy
80,80310,Somme,Crouy-Saint-Pierre
80,80190,Somme,Curchy
80,80360,Somme,Curlu
80,80700,Somme,Damery
80,80700,Somme,Dancourt-Popincourt
80,80800,Somme,Daours
80,80570,Somme,Dargnies
80,80500,Somme,Davenescourt
80,80110,Somme,Démuin
80,80300,Somme,Dernancourt
80,80200,Somme,Devise
80,80200,Somme,Doingt
80,80620,Somme,Domart-en-Ponthieu
80,80110,Somme,Domart-sur-la-Luce
80,80370,Somme,Domesmont
80,80120,Somme,Dominois
80,80370,Somme,Domléger-Longvillers
80,80440,Somme,Dommartin
80,80980,Somme,Dompierre-Becquincourt
80,80150,Somme,Dompierre-sur-Authie
80,80620,Somme,Domqueur
80,80150,Somme,Domvast
80,80140,Somme,Doudelainville
80,80400,Somme,Douilly
80,80600,Somme,Doullens
80,80470,Somme,Dreuil-lès-Amiens
80,80240,Somme,Driencourt
80,80640,Somme,Dromesnil
80,80132,Somme,Drucat
80,80480,Somme,Dury
80,80580,Somme,Eaucourt-sur-Somme
80,80700,Somme,L'Échelle-Saint-Aurin
80,80340,Somme,Éclusier-Vaux
80,80570,Somme,Embreville
80,80300,Somme,Englebelmer
80,80200,Somme,Ennemain
80,80580,Somme,Épagne-Épagnette
80,80140,Somme,Épaumesnil
80,80370,Somme,Épécamps
80,80740,Somme,Épehy
80,80190,Somme,Épénancourt
80,80290,Somme,Éplessier
80,80400,Somme,Eppeville
80,80360,Somme,Équancourt
80,80290,Somme,Équennes-Éramecourt
80,80500,Somme,Erches
80,80400,Somme,Ercheu
80,80210,Somme,Ercourt
80,80690,Somme,Ergnies
80,80580,Somme,Érondelle
80,80250,Somme,Esclainvillers
80,80400,Somme,Esmery-Hallon
80,80160,Somme,Essertaux
80,80230,Somme,Estrébœuf
80,80200,Somme,Estrées-Deniécourt
80,80150,Somme,Estrées-lès-Crécy
80,80250,Somme,Estrées-sur-Noye
80,80190,Somme,Étalon
80,80500,Somme,Ételfay
80,80200,Somme,Éterpigny
80,80340,Somme,Étinehem-Méricourt
80,80830,Somme,L'Étoile
80,80140,Somme,Étréjust
80,80360,Somme,Étricourt-Manancourt
80,80250,Somme,La Faloise
80,80190,Somme,Falvy
80,80290,Somme,Famechon
80,80500,Somme,Faverolles
80,80120,Somme,Favières
80,80200,Somme,Fay
80,80470,Somme,Ferrières
80,80500,Somme,Fescamps
80,80200,Somme,Feuillères
80,80210,Somme,Feuquières-en-Vimeu
80,80750,Somme,Fienvillers
80,80500,Somme,Fignières
80,80360,Somme,Fins
80,80200,Somme,Flaucourt
80,80360,Somme,Flers
80,80160,Somme,Flers-sur-Noye
80,80260,Somme,Flesselles
80,80160,Somme,Fleury
80,80420,Somme,Flixecourt
80,80540,Somme,Fluy
80,80170,Somme,Folies
80,80250,Somme,Folleville
80,80700,Somme,Fonches-Fonchette
80,80140,Somme,Fontaine-le-Sec
80,80340,Somme,Fontaine-lès-Cappy
80,80500,Somme,Fontaine-sous-Montdidier
80,80150,Somme,Fontaine-sur-Maye
80,80510,Somme,Fontaine-sur-Somme
80,80560,Somme,Forceville
80,80140,Somme,Forceville-en-Vimeu
80,80150,Somme,Forest-l'Abbaye
80,80120,Somme,Forest-Montiers
80,80120,Somme,Fort-Mahon-Plage
80,80160,Somme,Fossemanant
80,80340,Somme,Foucaucourt-en-Santerre
80,80140,Somme,Foucaucourt-Hors-Nesle
80,80440,Somme,Fouencamps
80,80800,Somme,Fouilloy
80,80170,Somme,Fouquescourt
80,80290,Somme,Fourcigny
80,80310,Somme,Fourdrinoy
80,80131,Somme,Framerville-Rainecourt
80,80140,Somme,Framicourt
80,80690,Somme,Francières
80,80210,Somme,Franleu
80,80620,Somme,Franqueville
80,80700,Somme,Fransart
80,80620,Somme,Fransu
80,80160,Somme,Fransures
80,80800,Somme,Franvillers
80,80260,Somme,Fréchencourt
80,80160,Somme,Frémontiers
80,80320,Somme,Fresnes-Mazancourt
80,80140,Somme,Fresnes-Tilloloy
80,80140,Somme,Fresneville
80,80140,Somme,Fresnoy-Andainville
80,80290,Somme,Fresnoy-au-Val
80,80110,Somme,Fresnoy-en-Chaussée
80,80700,Somme,Fresnoy-lès-Roye
80,80390,Somme,Fressenneville
80,80140,Somme,Frettecuisse
80,80220,Somme,Frettemeule
80,80460,Somme,Friaucourt
80,80290,Somme,Fricamps
80,80300,Somme,Fricourt
80,80340,Somme,Frise
80,80130,Somme,Friville-Escarbotin
80,80370,Somme,Frohen-sur-Authie
80,80150,Somme,Froyelles
80,80490,Somme,Frucourt
80,80220,Somme,Gamaches
80,80150,Somme,Gapennes
80,80290,Somme,Gauville
80,80800,Somme,Gentelles
80,80600,Somme,Gézaincourt
80,80360,Somme,Ginchy
80,80440,Somme,Glisy
80,80690,Somme,Gorenflos
80,80370,Somme,Gorges
80,80700,Somme,Goyencourt
80,80300,Somme,Grandcourt
80,80132,Somme,Grand-Laviers
80,80500,Somme,Gratibus
80,80680,Somme,Grattepanche
80,80140,Somme,Grébault-Mesnil
80,80250,Somme,Grivesnes
80,80700,Somme,Grivillers
80,80600,Somme,Grouches-Luchuel
80,80700,Somme,Gruny
80,80500,Somme,Guerbigny
80,80150,Somme,Gueschart
80,80360,Somme,Gueudecourt
80,80540,Somme,Guignemicourt
80,80170,Somme,Guillaucourt
80,80360,Somme,Guillemont
80,80290,Somme,Guizancourt
80,80250,Somme,Guyencourt-sur-Noye
80,80240,Somme,Guyencourt-Saulcourt
80,80440,Somme,Hailles
80,80490,Somme,Hallencourt
80,80250,Somme,Hallivillers
80,80670,Somme,Halloy-lès-Pernois
80,80320,Somme,Hallu
80,80400,Somme,Ham
80,80800,Somme,Le Hamel
80,80800,Somme,Hamelet
80,80240,Somme,Hancourt
80,80110,Somme,Hangard
80,80134,Somme,Hangest-en-Santerre
80,80310,Somme,Hangest-sur-Somme
80,80131,Somme,Harbonnières
80,80360,Somme,Hardecourt-aux-Bois
80,80560,Somme,Harponville
80,80700,Somme,Hattencourt
80,80132,Somme,Hautvillers-Ouville
80,80670,Somme,Havernas
80,80680,Somme,Hébécourt
80,80560,Somme,Hédauville
80,80800,Somme,Heilly
80,80600,Somme,Hem-Hardinval
80,80360,Somme,Hem-Monacu
80,80300,Somme,Hénencourt
80,80200,Somme,Herbécourt
80,80260,Somme,Hérissart
80,80340,Somme,Herleville
80,80190,Somme,Herly
80,80240,Somme,Hervilly
80,80240,Somme,Hesbécourt
80,80290,Somme,Hescamps
80,80270,Somme,Heucourt-Croquoison
80,80122,Somme,Heudicourt
80,80370,Somme,Heuzecourt
80,80370,Somme,Hiermont
80,80400,Somme,Hombleux
80,80640,Somme,Hornoy-le-Bourg
80,80132,Somme,Huchenneville
80,80600,Somme,Humbercourt
80,80140,Somme,Huppy
80,80800,Somme,Ignaucourt
80,80430,Somme,Inval-Boiron
80,80300,Somme,Irles
80,80250,Somme,Jumel
80,80500,Somme,Laboissière-en-Santerre
80,80290,Somme,Lachapelle
80,80430,Somme,Lafresguimont-Saint-Martin
80,80800,Somme,Lahoussoye
80,80270,Somme,Laleu
80,80290,Somme,Lamaronde
80,80450,Somme,Lamotte-Brebière
80,80150,Somme,Lamotte-Buleux
80,80800,Somme,Lamotte-Warfusée
80,80230,Somme,Lanchères
80,80190,Somme,Languevoisin-Quiquery
80,80620,Somme,Lanches-Saint-Hilaire
80,80700,Somme,Laucourt
80,80300,Somme,Laviéville
80,80250,Somme,Lawarde-Mauger-l'Hortoy
80,80560,Somme,Léalvillers
80,80360,Somme,Lesbœufs
80,80700,Somme,Liancourt-Fosse
80,80320,Somme,Licourt
80,80240,Somme,Liéramont
80,80580,Somme,Liercourt
80,80150,Somme,Ligescourt
80,80500,Somme,Lignières
80,80290,Somme,Lignières-Châtelain
80,80140,Somme,Lignières-en-Vimeu
80,80320,Somme,Lihons
80,80490,Somme,Limeux
80,80430,Somme,Liomer
80,80160,Somme,Ô-de-Selle
80,80510,Somme,Long
80,80240,Somme,Longavesnes
80,80510,Somme,Longpré-les-Corps-Saints
80,80330,Somme,Longueau
80,80360,Somme,Longueval
80,80600,Somme,Longuevillette
80,80560,Somme,Louvencourt
80,80250,Somme,Louvrechy
80,80600,Somme,Lucheux
80,80150,Somme,Machiel
80,80150,Somme,Machy
80,80560,Somme,Mailly-Maillet
80,80110,Somme,Mailly-Raineval
80,80220,Somme,Maisnières
80,80150,Somme,Maison-Ponthieu
80,80135,Somme,Maison-Roland
80,80370,Somme,Maizicourt
80,80250,Somme,Malpart
80,80300,Somme,Carnoy-Mametz
80,80800,Somme,Marcelcave
80,80700,Somme,Marché-Allouarde
80,80200,Somme,Marchélepot-Misery
80,80500,Somme,Marestmontiers
80,80132,Somme,Mareuil-Caubert
80,80360,Somme,Maricourt
80,80560,Somme,Marieux
80,80290,Somme,Marlers
80,80240,Somme,Marquaix
80,80700,Somme,Marquivillers
80,80140,Somme,Martainneville
80,80400,Somme,Matigny
80,80170,Somme,Maucourt
80,80360,Somme,Maurepas
80,80430,Somme,Le Mazis
80,80300,Somme,Méaulte
80,80170,Somme,Méharicourt
80,80290,Somme,Meigneux
80,80370,Somme,Le Meillard
80,80520,Somme,Méneslies
80,80290,Somme,Méréaucourt
80,80490,Somme,Mérélessart
80,80800,Somme,Méricourt-l'Abbé
80,80640,Somme,Méricourt-en-Vimeu
80,80350,Somme,Mers-les-Bains
80,80310,Somme,Le Mesge
80,80200,Somme,Mesnil-Bruntel
80,80620,Somme,Mesnil-Domqueur
80,80360,Somme,Mesnil-en-Arrouaise
80,80300,Somme,Mesnil-Martinsart
80,80500,Somme,Mesnil-Saint-Georges
80,80190,Somme,Mesnil-Saint-Nicaise
80,80270,Somme,Métigny
80,80600,Somme,Mézerolles
80,80110,Somme,Mézières-en-Santerre
80,80132,Somme,Miannay
80,80300,Somme,Millencourt
80,80135,Somme,Millencourt-en-Ponthieu
80,80300,Somme,Miraumont
80,80260,Somme,Mirvaux
80,80200,Somme,Moislains
80,80260,Somme,Molliens-au-Bois
80,80540,Somme,Molliens-Dreuil
80,80200,Somme,Monchy-Lagache
80,80210,Somme,Mons-Boubert
80,80200,Somme,Estrées-Mons
80,80160,Somme,Monsures
80,80540,Somme,Montagne-Fayel
80,80300,Somme,Montauban-de-Picardie
80,80500,Somme,Montdidier
80,80260,Somme,Montigny-sur-l'Hallue
80,80370,Somme,Montigny-les-Jongleurs
80,80260,Somme,Montonvillers
80,80670,Somme,Fieffes-Montrelet
80,80190,Somme,Morchain
80,80340,Somme,Morcourt
80,80110,Somme,Moreuil
80,80110,Somme,Morisel
80,80300,Somme,Morlancourt
80,80290,Somme,Morvillers-Saint-Saturnin
80,80690,Somme,Mouflers
80,80140,Somme,Mouflières
80,80400,Somme,Moyencourt
80,80290,Somme,Moyencourt-lès-Poix
80,80870,Somme,Moyenneville
80,80400,Somme,Muille-Villette
80,80120,Somme,Nampont
80,80290,Somme,Namps-Maisnil
80,80160,Somme,Nampty
80,80260,Somme,Naours
80,80190,Somme,Nesle
80,80140,Somme,Nesle-l'Hôpital
80,80140,Somme,Neslette
80,80132,Somme,Neufmoulin
80,80150,Somme,Neuilly-le-Dien
80,80132,Somme,Neuilly-l'Hôpital
80,80140,Somme,Neuville-au-Bois
80,80430,Somme,Neuville-Coppegueule
80,80340,Somme,La Neuville-lès-Bray
80,80110,Somme,La Neuville-Sire-Bernard
80,80600,Somme,Neuvillette
80,80390,Somme,Nibas
80,80860,Somme,Nouvion
80,80150,Somme,Noyelles-en-Chaussée
80,80860,Somme,Noyelles-sur-Mer
80,80240,Somme,Nurlu
80,80600,Somme,Occoches
80,80210,Somme,Ochancourt
80,80290,Somme,Offignies
80,80400,Somme,Offoy
80,80140,Somme,Oisemont
80,80540,Somme,Oissy
80,80135,Somme,Oneux
80,80160,Somme,Oresmaux
80,80460,Somme,Oust-Marest
80,80600,Somme,Outrebois
80,80300,Somme,Ovillers-la-Boisselle
80,80190,Somme,Pargny
80,80700,Somme,Parvillers-le-Quesnoy
80,80230,Somme,Pendé
80,80670,Somme,Pernois
80,80200,Somme,Péronne
80,80320,Somme,Hypercourt
80,80310,Somme,Picquigny
